Hän perusteli toimitusjohtajana jatkamistaan The Guardianin haastattelussa sillä , että Indonesiassa ihmiset eivät hyväksy homoliittoja .	NONE
NSA varasti maailman sim-korttien salausavaimet — koskee myös Suomea	NONE
Kirjeestä uutisoi muun muassa Computerworld .	NONE
Ja juuri pelin aiheuttama riippuvuus johti sen ennenaikaiseen kuolemaan .	NONE
– Hän väisti kysymyksen siitä , [ tekisikö hän uudestaan sen , mitä teki vuonna 2008 ] , mikä saa minut uskomaan , että hän on täysin haluton tuntemaan empatiaa meitä kohtaan , jotka kärsivät [ nyt kumotun ] lain alaisuudessa , Catlin sanoi Cnetille .	Catlin
Gemalto on toimittanut sim-kortteja noin 450 operaattorille .	NONE
Tällä hetkellä Knuutisen sivustolla on testattuna 17 puhelinta ja 21 tablettimallia .	Knuutisen
Frontierin kauppa suunnilleen kattaa tämän summan .	NONE
Google vahvisti asiakkaidensa kärsineen erittäin laajasta palveluviasta perjantaina illalla .	NONE
Blackberryn BBM-bisneskehitystä vetävän David Proulxin mukaan BBM:n puute Windows Phonelle on kokonaan markkinavetoinen asia , kirjoittaa häntä haastatellut TrustedReviews .	David Proulxin
Tai oli , jos ruusun piikit lasketaan .	NONE
"Supon työpaikkailmoitus : "" Toimenkuva sisältää laittoman tiedustelutoiminnantehtäviä """	NONE
Schwencken mukaan algoritmi ei korvaa oikean toimittajan työtä , vaan toimii yhtenä lisätyökaluna medialle .	Schwencken
– Applen pääjohtaja Steve Jobs ei tiistaina julkistanut mitään uutta .	Steve Jobs
CGI Federalin tilalle palkataan Accenture , muun muassa Washington Post kertoo .	NONE
Tässä vaiheessa tilanne oli vielä pelastettavissa .	NONE
Viimeaikaisissa taloushuhuissa on kerrottu Yahoon ja tunnetun riskisijoitusyrityksen Kleiner Perkins Caufield & Byersin kuuluvan Snapchatin sijoittajiin .	NONE
Brendan Eich ei sano mitään homoliittojen vastustuksestaan tai ohjelmistokehittäjien protestista , mutta lupaa silti edistää kaikin puolin tasa-arvoista kulttuuria Mozillassa ja sen sidosryhmien keskuudessa .	Brendan Eich
Mitä tapahtui maksupalvelu PayPalin tuoreelle strategiajohtajalle Rakesh Agrawalille ?	Rakesh Agrawalille
Ja heissä lienee paljon niitä , joilla päivitys on tyssännyt iOS-asennustiedoston vaatimaan tilaan .	NONE
Murtazin on vastannut toteamalla , että rahoissa ei ole kysymys markkinoinnista , vaan tuotekehityksestä .	Murtazin
Myöskään Googlen ohjelmajohtaja Crystal Sholtsin lausunto , jonka mukaan kaikki googlelaiset eivät ole miljonäärejä , ei kelvannut protestoijille .	Crystal Sholtsin
Älypuhelinvalmistaja katsoo Ryan Seacrestin perustaman Typo-yhtiön lainailleen liikaa Blackberry-puhelinten näppäimistöä .	Ryan Seacrestin
– Olen ulkona Venäjältä , eikä minulla ole suunnitelmia mennä takaisin , Durov sanoi TechCrunchille .	Durov
Ahtisaaren uusi työnantaja on amerikkalainen MIT-huippuyliopisto .	Ahtisaaren
Microsoft joutui taannoin vetämään pois myös toisen Surfaceja ja muita Windows-tabletteja koskeneen päivityksen teknisten ongelmien vuoksi .	NONE
Artikkelin mukaan Target osaa jopa ennustaa , koska asiakas on raskaana ja kuinka lähellä synnytys on .	NONE
Murto Neiman Marcusiin : Uhrien määrä tuntematon	NONE
Vuoden 2013 alussa ulkoministeriössä havaittu tapaus ei ollut yksittäinen tapaus .	NONE
Word , Excel ja kumppanit tulivat Androidille — yllättävän tiukatlaitevaatimukset	NONE
NSA:n alihankkijan palveluksessa olleen Edward Snowdenin paljastamat asiakirjat kertovat tiedustelupalvelun ohjanneen salaisesta budjetistaan noin 80 miljoonaa dollaria kvanttitietokoneen kehittämiseen .	Edward Snowdenin
Tämä näkyi vahvasti myös yrityspuolella ; Nokia ei enää ole ainoa merkki suomalaisten yritysten hankinnoissa , kuten se pitkään oli , kertoo johtaja Jorma Niemelä Elisan yritysasiakasyksiköstä tiedotteessa .	Jorma Niemelä
Lisäksi hänellä on tälläkin hetkellä suosittuja mobiilipelejä sovelluskaupoissa .	NONE
Kun tietoturvauhka on tarpeeksi suuri , Viestintäviraston Kyberturvallisuuskeskus julkaisee aiheesta erillisen varoituksen .	NONE
Vastaavasti Forss huomauttaa , että vanhemmat eivät myöskään saisi pitää viestinnän suojaa niin tärkeänä , että erityisen huolestuttavissa tapauksissa jättäisivät viestit lukematta .	Forss
Mitä ihmettä Apple nyt huomasi , jota ei pystytä ratkaisemaan , Cary ihmettelee .	Cary
Edward Snowdenin asiakirjalaarista löytyi papereita , jotka todistavat Ison-Britannian käyttäneen verkkorikollisten työkalupakkiin yleensä kuuluvaa asetta haktivisteja vastaan .	Edward Snowdenin
Toisen lähteen mukaan Bennett ei myöskään juuri ottanut vaaria kollegojensa neuvoista .	Bennett
Jos modeemia käytetään palvelunestohyökkäyksessä , laitteen varsinaisen käyttäjän verkkoliikenne voi hidastua tai katketa kokonaan .	NONE
Maaliskuussa 2013 Areisosta tuli JDSU:n tytäryhtiö .	NONE
Nyt jarrua yrittää lyödä John Carmackin entinen työnantaja .	John Carmackin
Vetyautot tunkevat itsensä markkinoille huolimatta siitä , että polttomoottorien tunnetuin haastaja Elon Musk tyrmää koko ajatuksen typeränä .	Elon Musk
Snowdenia syytetään Yhdysvalloissa vakoilusta ja hän oleilee tällä hetkellä Venäjällä , joka on myöntänyt hänelle väliaikaisen turvapaikan .	Snowdenia
Presidentti Barack Obaman hallituskauden pääsaavutuksena pidetty sairausvakuutusuudistus näyttää päässeen alkuperäiseen minitavoitteeseen suuresta vastustuksesta ja teknisestä kompuroinnista huolimatta .	Barack Obaman
Yhtiöt olivat haastaneet Obaman hallituksen oikeuteen , ja nyt saavutettu sopimus lopettaa käräjöinnin .	Obaman
Yhtiön tutkijat ovat huomanneet , että tietoturva-aukkoa käytetään hyväksi .	NONE
Kellolle on ennustettu mojovia myyntilukuja .	NONE
Kohtaamamme uhka ei kohdistu minuun tai maineeseeni , vaan Mozillaan , Eich vastasi Cnetille .	Eich
Windows Phone -sovellukset kannattaa tehdä pienen muistin älypuhelimia ajatellen , Microsoft päättelee tilastoistaan .	NONE
Suosittu avoimen koodin videosoitin VLC kärsii kahdesta vakavasta haavoittuvuudesta , tutkija Veysel Hatas raportoi .	Veysel Hatas
"Murtaja Supercellille : "" En ole vielä lopettanut """	NONE
Vahingon jälkeen Elon Musk vannoi , ettei Tesloja kutsuta takaisin .	Elon Musk
Jep .	NONE
Ollila avasi Kallasvuon seuraajan hakua syksyllä ilmestyneessä Mahdoton menestys -elämäkerrassaan .	Ollila, Kallasvuon
Rikard Steiber .	Rikard Steiber
Microsoftin menetelmä muuttaa älypuhelimen pelkäksi kelloksi	NONE
Nettisisältöjen tuominen olohuoneen telkkarin ruudulle on vanha pulma .	NONE
Lehti perustaa väitteensä entisen CIA:n työntekijän Edward Snowdenin vuotamiin tietoihin .	Edward Snowdenin
Krebs kehottaa kaikkia reitittimen omistajia ainakin vaihtamaan laitteen oletussalasanan .	Krebs
Intelin x86-Atomit imevät enemmän sähköä kuin kilpailijoiden Arm-prosessorit .	NONE
Cook selvitti Goldman Sachs -tilaisuudessa tiistaina , että ilmiö johtuu johtajien käyttämästä Apple Watch -älykellosta , joka tulee myyntiin huhtikuussa .	Cook
Asiasta kertoi muun muassa Softpedia .	NONE
Analyytikko : Nokian Normandy lienee totta	NONE
Apple hakee alennusta Ericsson-rojalteihin erikoisella tavalla	NONE
Firefox-kehittäjä Mozillan tuore pääjohtaja Brendan Eich kirjoitti pitkällisen blogimerkinnän tuulettaakseen ilmaa työntekijöiden ja ulkopuolisten sovelluskehittäjien keskuudessa .	Brendan Eich
Tämä oli nopeampaa toimintaa kuin koskaan aiemmin ja oli työkulttuurin muutoksen alku , Elop puolusteli .	Elop
Mark Karpelèsin lakimiehet sanovat hänen tarvitsevan lisää aikaa valmistautuakseen kuulemisiin .	Mark Karpelèsin
Kamkar esittelee itse rakennettavissa olevaa laitetta blogissaan .	Kamkar
Googlen uskotaan olevan erityisen kiinnostunut SpaceX:n suunnitelmista rakentaa satelliittipohjainen viestintäjärjestelmä , joka Muskin mukaan on laajempi kuin kenenkään muun esittämä ja jonka rakentaminen maksaa viiden vuoden aikana 10 miljardia dollaria .	Muskin
Steiberin mukaan palvelut profiloituvat eri tavoin .	Steiberin
Mehmet Karamehmetin hallitsema Cukurova on vaikeuksissa myös Turkin viranomaisten kanssa , mutta Turkin hallituksella ei näytä olevan mitään kiirettä Turkcellin pattitilanteeseen ajautuneen omistusjärjestelyn ratkaisemiseksi .	Mehmet Karamehmetin
Kanteen mukaan henkilöt ovat vastoin palvelun käyttäjäsopimusta ja vastoin lakia keränneet palvelun jäsenistä tietoja ja perustaneet tuhansia valeprofiileja .	NONE
Tuomari Lucy Koh’n harkittavaksi esitetyn sopimuksen yksityiskohdat tulivat julkisuuteen oikeudelle jätetyistä asiakirjoista .	Lucy Koh’n
Typo Products on vastannut kanteeseen muun muassa The Vergelle antamassaan lausunnossa :	NONE
Perintävaatimukset ovat seuranneet sivustojen käyttöä , mikä on paljastunut monelle vasta jälkikäteen maksulliseksi – vaikka hinnoista on ainakin joissain tapauksissa kerrottu sivustolla suhteellisen selvästi .	NONE
Murto liittyy tietovuotaja Edward Snowdenin paljastamiin tietoihin , joiden mukaan NSA pystyy vakoilemaan muun muassa Angry Birds -pelaajien puhelimien tietoja .	Edward Snowdenin
Yhdysvallat on täysin riippuvainen Venäjästä astronauttien saamiseksi avaruuteen .	NONE
Microsoftin Chris Betz jättää blogikirjoituksessaan täysin mainitsematta it-median , joka on käyttänyt ANS-palvelua tiedottaakseen paitsi yrityksille , myös tavallisille kuluttajille varsinkin kriittisten korjausten lähenevästä saapumisesta .	Chris Betz
F-Securen asiantuntija Sean Sullivan jatkaa Yhdysvaltain arvostelua Sony Picturesin tietomurron tiimoilta .	Sean Sullivan
Korjattu linkki Brian Krebsin blogiin .	Brian Krebsin
Mutta Edward Snowden on erittäin polarisoiva henkilö ja monien mielestä hänen julki tuomansa tiedot Yhdysvaltain ja muiden maiden harjoittamasta suurvakoilusta pikemminkin romuttavat luottamuksen .	Edward Snowden
Krebs kuitenkin epäilee , että teippiä myydään lähinnä tilanteisiin , joissa vahinko on jo tapahtunut , ja asiasta halutaan viestiä näkyvästi .	Krebs
LinkedIn torjuu valekäyttäjiä tuomioistuimen avulla	NONE
– Kesti vähän aikaa , että siihen tottui , mutta se on itse asiassa tosi hyvä juttu , Cook sanoi muun muassa Cnetin mukaan .	Cook
"Book2Parkin omistajan Anna Infanten Krebsille antama "" tilanne on täysin hallinnassa "" -tyylinen kommentti on hieman huvittava tai pikemminkin surullinen kaikkien viime kuukausien pienten ja suurten korttimurtojen jälkeen ."	Anna Infanten Krebsille
Päivitetty 14.1. klo 15:58 : Verkkokauppa.comin toimitusjohtajan Samuli Seppälän mukaan yritys ei tällä hetkellä kommentoi asiaa .	Samuli Seppälän
Muutamissa osavaltioissa on jo tehty lakiesityksiä , joissa virtuaalilasien pitäminen autoa ajaessa kielletään suoraan .	NONE
Todennäköisesti 23-vuotias on painunut maan alle , jotta voisi rauhassa keskittyä teknisten ongelmien ratkaisuun , toisen bitcoin-palvelun toimitusjohtaja Christian Ander arvelee .	Christian Ander
Wozniak on myös esittänyt , että Applen pitäisi laittaa nimensä kiinalaisvalmistajan kokonaan tekemään älypuhelimeen ja tyytyä vain tarkistamaan , että laite on laadukas .	Wozniak
Näinä aikoina on myös pakko kysyä tietoturvasta etenkin , kun Neil Hunt vastaa merkittävästä määrästä käyttäjädataa .	Neil Hunt
Mutta määrät pitää ilmoittaa epämääräisemmin kuin mitä monet olisivat halunneet .	NONE
Rovion entisten työntekijöiden perustaman yhtiön peleissä keskiössä ovat persoonalliset pelihahmot .	NONE
Tietoturvatutkija Graham Cluley selittää blogissaan , miten huijaus toimii .	Graham Cluley
— Kun uudistimme Suomi24-palvelua , niin teimme teknisiä uudistuksia siihen , kuinka pisteet ja välimerkit käyttäytyvät .	NONE
Tämä yksi anekdoottimainen tarina melkein ( mutta ei edes lähellekään ) paikkaa lukuisat nollapäivän hyväksikäytöt , varastetuilla sertifikaateilla allekirjoitetut ajurit , md5-tiivistekollisiot , ja cplink-haavoittuvuuden , jonka maailma sai niskoilleen Stuxnetin , Duqun ja Flamen kautta , F-Securen amerikkalainen asiantuntija Sean Sullivan kirjoittaa sarkastisesti yhtiönsä blogissa .	Sean Sullivan
Maidan nimeksi muutettiin Fakoe , joka lienee muunnos paljon käytetystä fuck you -ilmaisusta .	Maidan, Fakoe
Suuren yleisön tietoisuuteen käyttöjärjestelmä tuli , kun paljastui , että myös Edward Snowden on hyödyntänyt sitä vältellessään NSA:n lonkeroita .	Edward Snowden
Kehittäjä Dong Nguyen varmisti Forbes-lehdelle hotellissa Hanoissa , että Flappy Bird ei lennä enää koskaan .	Dong Nguyen
Eurotunnel-operaattori on tehnyt 10-vuotisen sopimuksen EE:n ja Vodafonen kanssa .	NONE
Osa pikkurutinoista liittyy Windows 8:n juuriin .	NONE
– Henriquen kokemus internet-mainonnasta ja hänen todistettu menestyksensä globaalien organisaatioiden muokkaamisessa sovittaa hänet täydellisesti Yahooseen meidän puskiessamme liiketoimintaa sen seuraavaan kasvuvaiheeseen , Mayer sanoi .	Henriquen, Mayer
Sekä Olli-Pekka Kallasvuon että Stephen Elopin valintaprosesseihin liittyi tietovuotoja .	Olli-Pekka Kallasvuon, Stephen Elopin
Ruutu ei herännyt henkiin , vaikka tablettiin syötettiin virtaa ja akun yritettiin antaa latautua rauhassa .	NONE
Yhä useampi yritys onkin valitsemassa Windows 7:n modernimman Windows 8:n kustannuksella .	NONE
Regin on sen verran hienostunut , että sitä on verrattu jopa Yhdysvaltojen ja Israelin tekemään Stuxnet-haittaohjelmaan , jolla aiheutettiin fyysistä vahinkoa iranilaisessa uraaninrikastamossa .	NONE
Hakkeroitu Sony käy Twitterin kimppuun	NONE
– Kuudesta jäsenestä viisi löydettiin ja tuomittiin .	NONE
Microsoftin pelikonsoli Xbox One julkaistaan Suomessa syyskuussa , yhtiön markkinointijohtaja Yusuf Mehdi kertoi tiiviissä tiedotteessa .	Yusuf Mehdi
– Murto tapahtui johtuen niistä olympiateemaisista verkkosivuista , joilla he vierailivat , ei heidän fyysisestä sijainnistaan .	NONE
Apple osti Beatsin viime keväänä 3,2 miljardilla dollarilla , mikä olisi kanteen mukaan nostanut Leen omistuksen arvon sataan miljoonaan dollariin .	Leen
Vielä kun kortin saisi myyntiin ...	NONE
Lenovon Android 4.2:een perustuva näkemys käyttöjärjestelmästä ei osaa tarjota suomalaiskäyttäjälle suomea näppäimistökieleksi , vaikka käyttöjärjestelmä olisikin suomeksi .	NONE
Tv-sarjojen ja elokuvien suoratoistopalvelu kiistää jyrkästi kiristäneensä vpn-estoja — ja muotoilee epäselvästi nykyisen käytäntönsä .	NONE
SGI:n supertietokoneen suorittimet uivat jäähdytysnesteessä	NONE
Pelkäätkö tartuntaa ?	NONE
"VKontakten perustaja jätti Venäjän : "" En aio mennä takaisin """	NONE
Yhdysvaltalainen televisioyhtiö Fox oli kutsunut Popular Sciencen toimittajan Dave Mosherin kertomaan kauko-ohjattavista lennokeista sen jälkeen , kun yksi oli pudonnut Valkoisen talon pihalle .	Dave Mosherin
Donagemma aloitti Nokiassa jo vuonna 1994 .	Donagemma
Nokian ja Microsoftin sopimus kuitenkin estää Nokiaa tuomasta omia laitteita markkinoille ennen vuotta 2016 .	NONE
Pelaajat olivat iältään 16–44 vuotiaita .	NONE
Artikkelista poistettu Steiberin mitä ilmeisimmin virheellinen maininta siitä , että palvelussa voi katsella neljää striimiä samanaikaisesti .	Steiberin
Wlan-verkkoa voi tehostaa asentamalla huoneistoon perinteisiä jatkajia , mutta Eeron mukaan niissä on isona ongelmana se , että halvimmissa jatkajissa on vain yksi radio .	NONE
Kun puhelin on päivittynyt näihin , pitäisi ongelman olla ratkaistu .	NONE
New York Timesin mukaan Snowden keräsi asiakirjat hakurobotin avulla .	Snowden
On epäselvää , missä määrin Facebookin Mark Zuckerberg oli tietoinen ip-kiistasta ennen kuin hän teki Oculusista miljardikaupat .	Mark Zuckerberg
– Nokia on ilmoittanut , että Microsoftin maksut mukaan lukien määrä on noin 600 miljoonaa euroa tänä vuonna , Rauhala toteaa .	Rauhala
Se kuitenkin vahvisti murtautumisen vasta viikko sitten , kun tietoturva-asiantuntija Brian Krebs oli saanut siitä vihiä .	Brian Krebs
Joidenkin mielestä Ison-Britannian toiminta on hyväksyttävää , koska kohteena olevat ovat itse syyllistyneet verkkohyökkäyksiin .	NONE
Republikaanisenaattori Rand Paul on valmis , mikäli kauko-ohjattu lennokki eksyy hänen tontilleen .	Rand Paul
Oli kaunis ajatus tehdä laitteesta käytettävä myös vasenkätisille .	NONE
– Itse palvelimelle ei ilmeisesti kukaan päässyt sisään , sanoo tietoturva-asiantuntija Antti Tikkanen F-Securesta .	Antti Tikkanen
Krebs otti asiakseen paljastaa ryhmän väitettyjä jäseniä blogissaan , mikä teki hänestä automaattisen maalitaulun .	Krebs
Samalla , kun jopa Applen kykyä tai uskallusta esitellä jotakin radikaalia uutta epäillään , näyttävät Yahoon poimimat viisi tulevaisuuden konseptia sitäkin rohkeammilta .	NONE
Pääomistaja oli Samuli Seppälä 51 prosentin omistusosuudellaan .	Samuli Seppälä
Artikkelia seuranneessa keskustelussa Forss rinnastaa aikuisen puhelimeen murtautumisen tietyissä tilanteissa mahdolliseen suljetun kirjeen avaamiseen .	Forss
New York Timesin mukaan AT&T ei kuitenkaan takaa täydellistä seurannan lopettamista , vaan ainoastaan kohdennettujen mainosten lähettämisen .	NONE
NSA : Me suojelimme nettiä , F-Secure : Joopa joo	NONE
Hakijoilta edellytetään työkokemusta kuluttajien välisestä kaupasta sekä vahvaa projektinjohtokokemusta suuressa organisaatiossa .	NONE
Nokian liikevaihto vuoden kolmelta viimeiseltä kuukaudelta oli 3,5 miljardia euroa , kun vuotta aiemmin liikevaihtoa tuli 4,4 miljardia euroa .	NONE
Suurimmalla operaattorilla MTS:llä on 73 miljoonaa tilaajaa ja toiseksi suurimmalla Megafonilla runsaat 66 miljoonaa .	NONE
Eerosta uutisoi muun muassa The Next Web , joka sai tietää firman halunneen osoittaa kunniaa suomalaiselle arkkitehdille Eero Saariselle .	Eero Saariselle
Alkuviikon huhut Googlen sijoituksesta Elon Muskin SpaceX:ään pitivät paikkansa .	Elon Muskin
– Aion alentaa pörssiyhtiöiden markkina-arvoa julkistamalla ongelmia niiden teknisessä infrastruktuurissa , Auernheimer valotti TechCrunchille .	Auernheimer
Sen toteutuminen merkitsisi sitä , että Comcastin osuus kaapelimarkkinoilla nousisi melkein 50 prosenttiin .	NONE
